support,itemsets
0.1257912457912458,"frozenset({'oven', 'person', 'microwave', 'tv'})"
0.1352188552188552,"frozenset({'microwave', 'tv', 'train'})"
0.13144781144781145,"frozenset({'microwave', 'person', 'train'})"
0.12444444444444444,"frozenset({'person', 'microwave', 'tv', 'train'})"
0.12767676767676767,"frozenset({'person', 'microwave', 'chair'})"
0.12417508417508417,"frozenset({'microwave', 'tv', 'chair'})"
0.1191919191919192,"frozenset({'person', 'tv', 'chair', 'microwave'})"
0.11461279461279461,"frozenset({'refrigerator', 'microwave', 'tv'})"
0.1142087542087542,"frozenset({'refrigerator', 'microwave', 'person'})"
0.10774410774410774,"frozenset({'refrigerator', 'person', 'microwave', 'tv'})"
0.11084175084175084,"frozenset({'microwave', 'cat', 'tv'})"
0.10841750841750841,"frozenset({'microwave', 'cat', 'person'})"
0.10154882154882156,"frozenset({'person', 'microwave', 'cat', 'tv'})"
0.17764309764309763,"frozenset({'bus', 'person'})"
